text,sentiment_score,used_tokens
"#RT: #MEWCY Get the real stories behind the numbers in today's episode of Market Edge with Cathy Yang.

LIVE:… https://t.co/b7sijtSNeR",0.0,0.0
"#RT: Get the real stories behind the numbers in today's episode of Market Edge with Cathy Yang.

LIVE:… https://t.co/Fr3eK48bfR",0.0,0.0
"#MEWCY

""We really expect developers to cash in on proposed construction of the Manila Subway,"" Bondoc said.… https://t.co/obLBTpv0Va",0.0,0.05555555555555555
"#TheBossANC 
Airing this Thursday, March 21 @ 7:30pm, #Manila #time. #REMARKABLEWOMEN https://t.co/rvs2nFxzZ5",0.0,0.0
#RT: NOW on ANC: Get an in-depth look at the biggest news in business on #BusinessNightly with @Cathy__Yang.,0.0,0.0
"#MEWCY  
A growing middle class, a strong local economy and demand outpacing supply will continue to drive property… https://t.co/Lnf5cRqAxh",0.5423,0.17647058823529413
"Century Properties rides on residential, office space growth:https://t.co/nPt6eA4nTD via @ABSCBNNews",0.0,0.0
RT: NOW on ANC: Get the real stories behind the numbers in today's episode of Market Edge with @Cathy__Yang. #MEWCY… https://t.co/4NONgUzrhK,0.0,0.0
"#Flashback. Thank you, MNP! #TheBossANC https://t.co/57LfaDGTT6",0.4199,0.16666666666666666
"THE BOSS
Filipino street and documentary #photographer Xyza Cruz-Bacani. On her journey as a domestic helper who ca… https://t.co/nyhF6pZfJw",0.34,0.05555555555555555
"THE BOSS
Filipino street and documentary #photographer Xyza Cruz-Bacani. On her journey as a domestic helper who ca… https://t.co/twTyTV4ytW",0.34,0.05555555555555555
"Catch #TheBossANC, #MEWCY, and #BusinessNightly anytime, anywhere. Download the #iwant #app or visit… https://t.co/upM0I6Wt0s",0.0,0.0
In case you missed it #Exclusive #MEWCY #TheBossANC #BusinessNightly https://t.co/SOYsbx9hws,-0.296,0.1
"#MEWCY 

""The traditional banks still have an edge in the sense that there is a lot of trust in them… but the first… https://t.co/ymEIuHIjtp",0.2846,0.043478260869565216
"#ICYMI #MEWCY #ChickenJoy 

""Everyone is worried about inflation and we hope that we can keep the cost of these pro… https://t.co/S606TQB5HD",0.1779,0.09523809523809523
"#TheBossANC #ICYMI

L'Oreal is one of few companies that employ an ethics expert as part of its management, and its… https://t.co/Z9Ln7b03wQ",0.0,0.0
"#TheBossANC #MEWCY #BusinessNightly  #ICYMI
Meet the #REMARKABLEWOMEN of #Zonta who are bringing corporate professi… https://t.co/eGZwOYKHPw",0.0,0.0
"#ICYMI #REMARKABLEWOMEN #MEWCY

""Most women are not aware of the opportunities in STEM or Science, Technology, Engi… https://t.co/bBw6w0XmxS",0.3818,0.16666666666666666
"#ICYMI #RemarkableWomen

Meet the women behind #Cravings who are betting on huge demand for #talents to boost their… https://t.co/dfl5z4FyGU",0.5423,0.15789473684210525
Big banks urged to embrace digital shift:https://t.co/GK8aP72DUC via @ABSCBNNews,0.3182,0.1111111111111111
Philippines gets 'positive' outlook from investment house https://t.co/wWncgTKYbu via @ABSCBNNews,0.0,0.0
Philippines gets 'positive' outlook from investment house:https://t.co/wWncgTKYbu via @ABSCBNNews,0.0,0.0
Easing inflation gives Diokno scope for rate cut: Standard Chartered:https://t.co/a6jh138q7p via @ABSCBNNews,-0.0258,0.16666666666666666
"THE BOSS
Keeping the conversations going with movers and shakers, thought leaders and inspiring game changers.  On… https://t.co/39ITzR3aJC",0.4767,0.1111111111111111
"THE BOSS
Keeping the conversations going with movers and shakers, thought leaders and inspiring game changers.  On… https://t.co/ElYUJRuMlx",0.4767,0.1111111111111111
"Zonta members bring corporate professionalism, drive to women's advocacy:https://t.co/EI4FGBwjez via @ABSCBNNews",0.0,0.0
"Philippines needs 'czar,' more infra for water: American Chamber:https://t.co/TSOjHV4h48 via @ABSCBNNews",0.0,0.09090909090909091
Infrastructure loans 'not a bad thing': China-led bank economist:https://t.co/7DvsrO08rQ via @ABSCBNNews,0.431,0.2
Economic growth of 6 percent possible despite budget impasse: RCBC:https://t.co/Pii2xlsahs via @ABSCBNNews,0.3818,0.18181818181818182
"THE BOSS
The first one-on-one with Ben DIokno since his appointment as Philippine central bank governor. March 14,… https://t.co/pWcvK6Fy0N",0.0,0.0
"THE BOSS
The first one-on-one with Ben DIokno since his appointment as Philippine central bank governor. March 14,… https://t.co/OVfeS1anKz",0.0,0.0
BSP under Diokno likely to 'accelerate' policy easing: HSBC:https://t.co/rfkhwObz5L via @ABSCBNNews,0.25,0.09090909090909091
Diokno on decline in FDI inflows: 'Nothing to worry about':https://t.co/vDSH11QTbq via @ABSCBNNews,0.3412,0.16666666666666666
Diokno says 'no sacred cows' with him leading Bangko Sentral:https://t.co/Su4nUytK3u via @ABSCBNNews,-0.296,0.08333333333333333
Diokno on P52 vs $1: 'I don't find it too strong':https://t.co/8u2H1PgJw1 via @ABSCBNNews,0.0,0.07692307692307693
"BSP's Diokno 'convinced' on policy easing, keeps watch on El Niño:https://t.co/5nrbD3Om4R via @ABSCBNNews",0.25,0.07692307692307693
"THE BOSS
Philippine central bank governor Ben Diokno, in his first one-on-one interview since his appointment. Live… https://t.co/4vVzCjJ37K",0.0,0.0
"THE BOSS
Philippine central bank governor Ben Diokno, in his first one-on-one interview since his appointment. Live… https://t.co/vtfFlmvAuZ",0.0,0.0
Jollibee's Chickenjoy supplier working to keep costs down:https://t.co/ppEPpIwBG7 via @ABSCBNNews,0.0,0.0
"Chinese leasing inquiries remain 'strong,' says property analyst:https://t.co/0cM1e17FRE via @ABSCBNNews",0.0,0.0
Importers need point person to face Customs audit: lawyer:https://t.co/T9bxSWaOMA via @ABSCBNNews,0.0,0.0
"Women must consider STEM jobs, ILO says:https://t.co/pEADKNJzi5 via @ABSCBNNews",0.0,0.0
"BTS
With Dr M, and my fantastic crew, just before, during and after our Live chat on Market Edge.",0.5574,0.05263157894736842
"BTS
With Dr M, and my fantastic crew, just before, during and after our Live chat on Market Edge. https://t.co/I89yBHtBun",0.5574,0.05
"ANC EXCLUSIVE
The full one-on-one interview with Malaysian Prime Minister Mahathir bin Mohamad, airs March 8, 830pm… https://t.co/6qxTv92wdB",0.3034,0.05555555555555555
"ANC EXCLUSIVE
The full one-on-one interview with Malaysian Prime Minister Mahathir bin Mohamad, airs March 8, 830pm… https://t.co/BRQHd3wAAX",0.3034,0.05555555555555555
Malaysia’s Mahathir: South China Sea must be open to navigation:https://t.co/okdIYCcHnQ via @ABSCBNNews,0.0,0.0
Malaysia’s Mahathir cites need to act vs cross-border crime as KL joins ICC:https://t.co/DN4Q5kCJ5l via @ABSCBNNews,-0.5423,0.06666666666666667
Malaysia vows to help Mindanao in wake of Bangsamoro law ratification:https://t.co/XfEl7quzib via @ABSCBNNews,0.4019,0.07692307692307693
"THE VISIT
Malaysian Prime Minister Mahathir Mohamad, in his first official visit following his surprise election vi… https://t.co/fZ3vTZdJU7",0.2732,0.05555555555555555
FVR pal Mahathir's secret to longevity: 'Dont get fat':https://t.co/khbM5lqsjd via @ABSCBNNews,0.0,0.09090909090909091
Mahathir on Philippines’ claim to Sabah: ‘There is no claim’:https://t.co/a4dXO4drIl via @ABSCBNNews,-0.296,0.08333333333333333
Chinese influx in PH needs 'rethinking' if it influences economy: Mahathir:https://t.co/hTHy6olCjp via @ABSCBNNews,0.0,0.0
"THE BOSS
#Malaysia Prime Minister Mahathir bin Mohamad, in an exclusive interview during his two-day official visit… https://t.co/1Lzj70nkfO",0.128,0.05555555555555555
"THE BOSS
#Malaysia Prime Minister Mahathir bin Mohamad, in an exclusive interview during his two-day official visit… https://t.co/6DQdpKASUr",0.128,0.05555555555555555
"Peso strengthens as inflation cools, current account stabilizes: analyst:https://t.co/2Ijf0a8Tlo via @ABSCBNNews",0.4588,0.09090909090909091
L'Oreal aims to add 1 billion customers via ethical practices:https://t.co/qpL1pnHPbJ via @ABSCBNNews,0.5106,0.09090909090909091
"Diokno: BSP must ensure 'steady, strong' growth as inflation returns to target:https://t.co/6v86i8MWmR via @ABSCBNNews",0.8176,0.21428571428571427
"Inflation cools further in Feb, returns to Bangko Sentral's target:https://t.co/jx3Vb1bZEU via @ABSCBNNews",0.0,0.0
"Cooling inflation 'positive all around,' says LBC Express CFO:https://t.co/ePendafWqn via @ABSCBNNews",0.5574,0.09090909090909091
Universal Health Care paves way for govt-private sector deals: drug maker:https://t.co/ulJJ7O0UfF via @ABSCBNNews,0.4939,0.07692307692307693
Cravings bets on 'huge' demand for talents to boost culinary school business:https://t.co/yPwrtA0Iwl via @ABSCBNNews,0.6369,0.21428571428571427
"Cravings Group to open campuses in BGC, Visayas:https://t.co/NgGaspADef via @ABSCBNNews",0.0,0.0
"ANGELS IN AMERICA MANILA

I hardly post in multiples, but there are multiple reasons you should catch the last week… https://t.co/MFykInR6Zb",0.0,0.05
Summer Fun In Wintry Germany https://t.co/98aODncCuv via @manilabulletin,0.5106,0.125
"STYLE NATION

Mother and daughter take the runway at #BenchFashionWeek (#BFW) -- @deleontweets and @sabinadlg walki… https://t.co/KrIngFnLAR",0.0,0.0
"LIKE A MOTH TO A FLAME

If a book were a love affair, ""Shantaram"" by Gregory David Roberts, a fugitive from the law… https://t.co/xvSrkfkwPD",0.8143,0.10526315789473684
"A SUNNY SPOT IN BERLIN'S WINTER

Still, it's more fun in the Philippines because the fun, like summer in our tropic… https://t.co/yI7mwf2uQt",0.9219,0.23809523809523808
"MEDITATIONS ON SILENCE

I've always wanted to stop by the Zapote River, so I did this morning, early, as in just af… https://t.co/hI5LeqH0ev",-0.296,0.09090909090909091
"CAN ANDRÉ ACIMAN'S 'CALL ME BY YOUR NAME' GET EVEN SEXIER?

Yes, albicocca in Italian, abricot in French, aprikose… https://t.co/1akZOWIbA7",0.4019,0.05
"ROBERT DE NIRO'S WAITING

Fridays used to be sacred to me.
It still is, but for a different reason.
Friday night pa… https://t.co/dNg1Wm4jiZ",0.0,0.0
"OH NO, THERE YOU GO, LOOKED AWAY, AND MISSED THE SHOW

While I was editing articles for The Futire Is In Technology… https://t.co/Q8jtGo7FwG",-0.7065,0.09090909090909091
"IT'S HEAVEN OR HELL FOR AN EDITOR

In my editor's hat, I become the writer I edit. I get lost in his voice, sucked… https://t.co/IKKeHpEof6",-0.5574,0.13636363636363635
"HEAD IN THE HOLLOW

More commonly known as ""The Head,"" this bronze sculpture by Polish artist Igor Mitoraj, just be… https://t.co/Zni5NLUt7b",0.0,0.047619047619047616
"CRUISING FOR BRUISING

I read in a piece @krizettewashere wrote for @mblifestyle that Generation Z is the loneliest… https://t.co/hr6HuubfMx",0.0,0.0
"FROM A TO GEN Z

When @eiyoaquino was 4, 5, 6, his mom, my friend @cathaquino, invited us to their house and Eiyo w… https://t.co/y1BYdnI56R",0.4939,0.043478260869565216
"KALACHUCHI FEVER

The kalachuchi, like the Filipino, is transnational. Once indigenous to Mexico and the Carribean,… https://t.co/x6ByfoMM7Q",0.3612,0.058823529411764705
"BEHOLD THE KALACHUCHI

Congratulations, @lucytgomez! 

So proud that Filipino things (such as my Filipino memories… https://t.co/5jQAzt7dbd",0.8217,0.1875
"SUMMER AFTERNOONS

At last night's book club dinner over Andre Aciman's ""Call Me By Your Name"" at Q&amp;A kitchen + bar… https://t.co/s1RYd30cFO",0.0,0.0
"SCORPIO NIGHT

Event: Call Me By Your Name Book Club Meeting/Dinner

Venue: Q&amp;A Kitchen + Bar, Salcedo Village

Hos… https://t.co/SV6Evaf1q4",0.0,0.0
"GONNA EAT A LOT OF PEACHES

My first book club would you believe?
T'was Call Me By Your Name
Took me back to that l… https://t.co/ZmNytNv5tz",0.0,0.0
"BOOK CLUB NIGHT

And tonight's book is Andre Aciman's ""Call Me By Your Name."" I'm a guest of @rajolaurel's.… https://t.co/zGRDHqe0dk",0.0,0.0
"ADDICTED TO BEAUTY

I have this thing for beauty. I'm a moth to a flame, straying too close, closer and closer, per… https://t.co/n7crY3Q6ZM",0.8531,0.1
"WEEKENDS ARE ONLY FLINGS

That's why Mondays are always like where did the weekend go?

Last Saturday with herawed… https://t.co/7Q5SsLgOrF",0.3612,0.05
The Fun Is Us https://t.co/pyvUP8T2aT via @manilabulletin,0.5106,0.14285714285714285
"NEW KID ON THE BLOCK

Just as I was rushing to get out of the house to go to Amos Arceo's christening party, the st… https://t.co/74ilhiSGaU",-0.2342,0.08
"STRONG INSIDE BUT YOU DON'T KNOW IT
GOOD LITTLE GIRLS THEY NEVER SHOW IT

I'm just playing with @madonna's 2010 hit… https://t.co/Im65M3M3FD",-0.0531,0.2727272727272727
"DURANTE LA TORMENTA

What if at some weekend in your past you stayed home, instead of going out, missing the opport… https://t.co/xOOhADnT9H",-0.296,0.045454545454545456
"WELCOME TO THE CLUB

With proud parents @holamitchy and heymrarce and ninang @krizettewashere at Amos Arce's christ… https://t.co/uEmHzIJIu0",0.7804,0.1111111111111111
"VAMOS AMOS

I never go out Saturdays, except to work or for a haircut, a shave, or a facial, or the grocery.

But i… https://t.co/c5yqc8CUvt",0.0,0.047619047619047616
"HELLO, NEW CHRISTIAN!

Look how baby Amos, three months old, is dazzled by the flame! Such a trooper, he never once… https://t.co/a1SeuJF7vs",0.0,0.047619047619047616
"LET'S TALK ABOUT DREAMS

Eyes wide shut when dreams come true because dreams are like cake to me. I'm always disapp… https://t.co/lOAmcSIk5E",0.9206,0.22727272727272727
"WE GOT NOTHING TO BE GUILTY OF

Emphasize your flaws because they make you different.

That was the idea behind Vog… https://t.co/cFIID4eGet",0.4356,0.09090909090909091
"I'M A MILLION DIFFERENT PEOPLE FROM ONE DAY TO THE NEXT

In Salzburg on the Makartsteg, the bridge lined on both si… https://t.co/8H7c93MXxV",0.0,0.0
RT @martytengco: @kookytuason and Bigkas Pilipinas on @Jam883 is now live! With @aapatawaran @dinskiwinski @theremymarie ! #SpokenWord #Poe…,0.0,0.0
